tiempo_s,tiempo,posicion_norte,slow_cart,slow_end_tower,torre_0_x,torre_0_y,tramo_1_L_calculado,tramo_1_deform_m,tramo_1_desv_y,tramo_1_rumbo_deg,torre_1_x,torre_1_y,tramo_2_L_calculado,tramo_2_deform_m,tramo_2_desv_y,tramo_2_rumbo_deg,torre_2_x,torre_2_y,tramo_3_L_calculado,tramo_3_deform_m,tramo_3_desv_y,tramo_3_rumbo_deg,torre_3_x,torre_3_y,lat_e7,lon_e7,EΔd_mm,EΔrumbo_deg
5904,01h 38m 24s,118.023,False,False,11.9467,134.9463,50.0094,-0.0094,-11.2484,-12.9985,60.6747,123.6979,50.0,0.0,-11.2981,-13.0595,109.3815,112.3998,50.009,-0.009,-11.352,-13.1205,158.085,101.0478,,,14.9,-2.97
5905,01h 38m 25s,118.047,False,False,11.957,134.9941,50.0102,-0.0102,-11.2961,-13.0545,60.6747,123.6979,50.0,0.0,-11.2982,-13.0595,109.3815,112.3998,50.0088,-0.0088,-11.3045,-13.0646,158.0958,101.0953,,,14.9,-2.97
5906,01h 38m 26s,118.071,False,False,11.9683,135.0415,50.0099,-0.0099,-11.3436,-13.1103,60.6747,123.698,50.0,0.0,-11.2982,-13.0596,109.3815,112.3998,50.0088,-0.0088,-11.257,-13.0088,158.1068,101.1428,,,14.9,-2.97
5907,01h 38m 27s,118.094,False,False,11.9783,135.0887,50.0108,-0.0108,-11.3909,-13.1657,60.6747,123.6979,50.0,0.0,-11.298,-13.0593,109.3815,112.3999,50.0095,-0.0095,-11.2097,-12.953,158.1185,101.1902,,,14.9,-2.97
5908,01h 38m 28s,118.16,False,False,11.9887,135.1359,50.0106,-0.0106,-11.3542,-13.1226,60.6933,123.7817,50.0,0.0,-11.298,-13.0593,109.4001,112.4837,50.0106,-0.0106,-11.2466,-12.996,158.1298,101.2371,,,20.1,-2.97
5909,01h 38m 29s,118.225,False,False,11.9994,135.1832,50.0106,-0.0106,-11.3177,-13.0797,60.7126,123.8655,50.0,0.0,-11.298,-13.0593,109.4194,112.5675,50.0107,-0.0107,-11.2831,-13.039,158.1406,101.2844,,,24.8,-2.97
5910,01h 38m 30s,118.267,False,False,11.9994,135.1832,50.0107,-0.0107,-11.2342,-12.9815,60.732,123.949,50.0,0.0,-11.298,-13.0593,109.4388,112.651,50.0107,-0.0107,-11.3666,-13.1372,158.1406,101.2844,,,29.2,-2.97
5911,01h 38m 31s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5912,01h 38m 32s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5913,01h 38m 33s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5914,01h 38m 34s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5915,01h 38m 35s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5916,01h 38m 36s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5917,01h 38m 37s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5918,01h 38m 38s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5919,01h 38m 39s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5920,01h 38m 40s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5921,01h 38m 41s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5922,01h 38m 42s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5923,01h 38m 43s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5924,01h 38m 44s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5925,01h 38m 45s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5926,01h 38m 46s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5927,01h 38m 47s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5928,01h 38m 48s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5929,01h 38m 49s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5930,01h 38m 50s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5931,01h 38m 51s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5932,01h 38m 52s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5933,01h 38m 53s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5934,01h 38m 54s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5935,01h 38m 55s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5936,01h 38m 56s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5937,01h 38m 57s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5938,01h 38m 58s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5939,01h 38m 59s,118.309,False,False,11.9994,135.1832,50.0109,-0.0109,-11.1503,-12.8828,60.7514,124.0329,50.0,0.0,-11.298,-13.0593,109.4583,112.7349,50.0108,-0.0108,-11.4505,-13.2359,158.1406,101.2844,,,33.6,-2.97
5940,01h 39m 00s,118.332,False,False,12.0096,135.2301,50.0115,-0.0115,-11.1973,-12.9379,60.7514,124.0329,50.0,0.0,-11.2978,-13.0592,109.4583,112.735,50.0109,-0.0109,-11.4034,-13.1805,158.1517,101.3316,,,33.6,-2.97
5941,01h 39m 01s,118.356,False,False,12.02,135.277,50.0118,-0.0118,-11.2442,-12.9929,60.7514,124.0328,50.0,0.0,-11.2978,-13.0591,109.4583,112.7351,50.0115,-0.0115,-11.3566,-13.1252,158.1633,101.3785,,,33.6,-2.97
5942,01h 39m 02s,118.38,False,False,12.0312,135.3245,50.0116,-0.0116,-11.2917,-13.0488,60.7514,124.0328,50.0,0.0,-11.2977,-13.059,109.4583,112.7351,50.0117,-0.0117,-11.309,-13.0692,158.1746,101.426,,,33.6,-2.97
5943,01h 39m 03s,118.403,False,False,12.0424,135.3711,50.0112,-0.0112,-11.3384,-13.1038,60.7514,124.0327,50.0,0.0,-11.2976,-13.0589,109.4583,112.7351,50.0109,-0.0109,-11.2618,-13.0139,158.1847,101.4734,,,33.6,-2.97
5944,01h 39m 04s,118.427,False,False,12.0527,135.4184,50.012,-0.012,-11.3857,-13.1593,60.7514,124.0327,50.0,0.0,-11.2976,-13.0588,109.4583,112.7351,50.0106,-0.0106,-11.2146,-12.9584,158.1953,101.5206,,,33.6,-2.97
5945,01h 39m 05s,118.492,False,False,12.0643,135.4649,50.0114,-0.0114,-11.3491,-13.1164,60.771,124.1158,50.0,0.0,-11.2974,-13.0587,109.4779,112.8184,50.0114,-0.0114,-11.2509,-13.0009,158.2074,101.5675,,,37.7,-2.97
5946,01h 39m 06s,118.557,False,False,12.0751,135.5125,50.0114,-0.0114,-11.3132,-13.0741,60.7901,124.1994,50.0,0.0,-11.2975,-13.0587,109.4971,112.9019,50.0114,-0.0114,-11.2869,-13.0433,158.2182,101.615,,,42.4,-3.06
5947,01h 39m 07s,118.623,False,False,12.0864,135.5595,50.0117,-0.0117,-11.2764,-13.0308,60.8102,124.2832,50.0,0.0,-11.2974,-13.0586,109.5172,112.9858,50.0117,-0.0117,-11.3236,-13.0864,158.2301,101.6621,,,46.1,-3.06
5948,01h 39m 08s,118.688,False,False,12.0973,135.6062,50.012,-0.012,-11.2398,-12.9877,60.8299,124.3665,50.0,0.0,-11.297,-13.0582,109.5369,113.0694,50.0119,-0.0119,-11.3596,-13.1286,158.2417,101.7098,,,50.3,-3.06
5949,01h 39m 09s,118.753,False,False,12.1081,135.6534,50.012,-0.012,-11.2036,-12.9451,60.8491,124.4498,50.0,0.0,-11.2971,-13.0583,109.5561,113.1528,50.012,-0.012,-11.396,-13.1714,158.2524,101.7568,,,54.8,-3.06
5950,01h 39m 10s,118.818,False,False,12.1195,135.7008,50.0117,-0.0117,-11.1679,-12.9032,60.8684,124.533,50.0,0.0,-11.2971,-13.0583,109.5754,113.2358,50.0117,-0.0117,-11.4316,-13.2134,158.2631,101.8042,,,59.2,-3.06
5951,01h 39m 11s,118.884,False,False,12.1295,135.748,50.0125,-0.0125,-11.1315,-12.8602,60.8875,124.6165,50.0,0.0,-11.297,-13.0581,109.5945,113.3195,50.0124,-0.0124,-11.468,-13.2561,158.2744,101.8515,,,63.9,-3.06
5952,01h 39m 12s,118.908,False,False,12.1399,135.7956,50.0129,-0.0129,-11.1791,-12.9161,60.8875,124.6165,50.0,0.0,-11.2971,-13.0582,109.5945,113.3195,50.0122,-0.0122,-11.4207,-13.2004,158.2853,101.8988,,,63.9,-3.06
5953,01h 39m 13s,118.931,False,False,12.1506,135.8425,50.013,-0.013,-11.2261,-12.9713,60.8874,124.6164,50.0,0.0,-11.2968,-13.0579,109.5946,113.3196,50.0121,-0.0121,-11.3731,-13.1445,158.2963,101.9465,,,63.9,-3.06
5954,01h 39m 14s,118.955,False,False,12.161,135.8897,50.0136,-0.0136,-11.2734,-13.0268,60.8874,124.6163,50.0,0.0,-11.2966,-13.0577,109.5946,113.3197,50.0124,-0.0124,-11.3258,-13.0887,158.3077,101.9939,,,63.9,-3.06
5955,01h 39m 15s,118.978,False,False,12.1716,135.9365,50.0138,-0.0138,-11.3203,-13.0819,60.8874,124.6162,50.0,0.0,-11.2964,-13.0575,109.5946,113.3198,50.0123,-0.0123,-11.2785,-13.0331,158.3186,102.0413,,,63.9,-3.06
5956,01h 39m 16s,119.002,False,False,12.1824,135.9833,50.0139,-0.0139,-11.3672,-13.1371,60.8874,124.6161,50.0,0.0,-11.2962,-13.0573,109.5946,113.3199,50.0114,-0.0114,-11.2309,-12.9774,158.3286,102.089,,,63.9,-3.06
5957,01h 39m 17s,119.067,False,False,12.1933,136.0301,50.0128,-0.0128,-11.3308,-13.0946,60.9057,124.6992,50.0,0.0,-11.296,-13.057,109.613,113.4033,50.0128,-0.0128,-11.2669,-13.0194,158.3402,102.1363,,,69.2,-3.0
5958,01h 39m 18s,119.132,False,False,12.2049,136.0772,50.0129,-0.0129,-11.2947,-13.0521,60.9257,124.7824,50.0,0.0,-11.296,-13.057,109.633,113.4865,50.0128,-0.0128,-11.3031,-13.0619,158.3518,102.1834,,,73.0,-3.0
5959,01h 39m 19s,119.198,False,False,12.2158,136.1245,50.0132,-0.0132,-11.2583,-13.0092,60.9453,124.8661,50.0,0.0,-11.2961,-13.0571,109.6526,113.5701,50.0132,-0.0132,-11.3398,-13.105,158.3632,102.2303,,,77.2,-3.0
5960,01h 39m 20s,119.263,False,False,12.2261,136.1721,50.0139,-0.0139,-11.2225,-12.9669,60.9646,124.9497,50.0,0.0,-11.296,-13.057,109.6719,113.6536,50.0138,-0.0138,-11.3758,-13.1471,158.3748,102.2779,,,81.7,-3.0
5961,01h 39m 21s,119.328,False,False,12.2374,136.219,50.0142,-0.0142,-11.1865,-12.9245,60.9845,125.0325,50.0,0.0,-11.2959,-13.0569,109.6918,113.7366,50.0141,-0.0141,-11.4116,-13.1892,158.3866,102.325,,,85.5,-3.0
5962,01h 39m 22s,119.394,False,False,12.2477,136.2659,50.0147,-0.0147,-11.1499,-12.8814,61.0037,125.116,50.0,0.0,-11.2958,-13.0567,109.711,113.8202,50.0146,-0.0146,-11.4481,-13.232,158.3978,102.3721,,,90.1,-3.0
5963,01h 39m 23s,119.417,False,False,12.2585,136.3126,50.0145,-0.0145,-11.1968,-12.9365,61.0036,125.1158,50.0,0.0,-11.2954,-13.0563,109.7111,113.8204,50.0138,-0.0138,-11.4004,-13.1761,158.4081,102.42,,,90.1,-3.0
5964,01h 39m 24s,119.441,False,False,12.2678,136.3597,50.0161,-0.0161,-11.2441,-12.9917,61.0036,125.1156,50.0,0.0,-11.2951,-13.0559,109.7111,113.8205,50.0138,-0.0138,-11.3529,-13.1202,158.4193,102.4677,,,90.1,-3.0
5965,01h 39m 25s,119.465,False,False,12.2788,136.4073,50.0161,-0.0161,-11.2916,-13.0475,61.0036,125.1157,50.0,0.0,-11.2952,-13.0561,109.7111,113.8205,50.0133,-0.0133,-11.3056,-13.0647,158.4298,102.5149,,,90.1,-3.0
5966,01h 39m 26s,119.488,False,False,12.289,136.4541,50.0168,-0.0168,-11.3385,-13.1025,61.0036,125.1156,50.0,0.0,-11.295,-13.0558,109.7111,113.8206,50.0133,-0.0133,-11.2583,-13.0091,158.4407,102.5623,,,90.1,-3.0
5967,01h 39m 27s,119.512,False,False,12.3,136.5015,50.0168,-0.0168,-11.3859,-13.1582,61.0036,125.1156,50.0,0.0,-11.295,-13.0558,109.7111,113.8206,50.0129,-0.0129,-11.2107,-12.9533,158.4513,102.6099,,,90.1,-3.0
5968,01h 39m 28s,119.577,False,False,12.3122,136.548,50.014,-0.014,-11.3488,-13.1154,61.0215,125.1992,50.0,0.0,-11.2948,-13.0555,109.7291,113.9044,50.014,-0.014,-11.247,-12.9956,158.4621,102.6574,,,95.9,-2.97
5969,01h 39m 29s,119.643,False,False,12.3234,136.5952,50.0133,-0.0133,-11.3125,-13.0729,61.0405,125.2827,50.0,0.0,-11.2947,-13.0555,109.7481,113.988,50.0133,-0.0133,-11.283,-13.0381,158.4721,102.705,,,100.7,-2.97
5970,01h 39m 30s,119.684,False,False,12.3234,136.5952,50.0134,-0.0134,-11.2295,-12.9752,61.0598,125.3657,50.0,0.0,-11.2947,-13.0555,109.7673,114.071,50.0133,-0.0133,-11.366,-13.1358,158.4721,102.705,,,105.1,-2.97
5971,01h 39m 31s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5972,01h 39m 32s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5973,01h 39m 33s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5974,01h 39m 34s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5975,01h 39m 35s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5976,01h 39m 36s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5977,01h 39m 37s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5978,01h 39m 38s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5979,01h 39m 39s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5980,01h 39m 40s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5981,01h 39m 41s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5982,01h 39m 42s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5983,01h 39m 43s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5984,01h 39m 44s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5985,01h 39m 45s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5986,01h 39m 46s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5987,01h 39m 47s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5988,01h 39m 48s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5989,01h 39m 49s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5990,01h 39m 50s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5991,01h 39m 51s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5992,01h 39m 52s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5993,01h 39m 53s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5994,01h 39m 54s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5995,01h 39m 55s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5996,01h 39m 56s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5997,01h 39m 57s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5998,01h 39m 58s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
5999,01h 39m 59s,119.726,False,False,12.3234,136.5952,50.0136,-0.0136,-11.1464,-12.8776,61.079,125.4488,50.0,0.0,-11.2947,-13.0555,109.7866,114.154,50.0135,-0.0135,-11.4491,-13.2335,158.4721,102.705,,,109.5,-2.97
6000,01h 40m 00s,119.749,False,False,12.3337,136.6421,50.014,-0.014,-11.1935,-12.9327,61.079,125.4486,50.0,0.0,-11.2944,-13.0551,109.7867,114.1542,50.0131,-0.0131,-11.4014,-13.1775,158.4828,102.7528,,,109.5,-2.97
6001,01h 40m 01s,119.773,False,False,12.344,136.6892,50.0145,-0.0145,-11.2407,-12.9881,61.079,125.4485,50.0,0.0,-11.2942,-13.0549,109.7867,114.1543,50.0133,-0.0133,-11.354,-13.1216,158.4942,102.8004,,,109.5,-2.97
6002,01h 40m 02s,119.797,False,False,12.3546,136.7368,50.0149,-0.0149,-11.2883,-13.044,61.079,125.4485,50.0,0.0,-11.2941,-13.0548,109.7867,114.1544,50.0142,-0.0142,-11.3065,-13.0656,158.5061,102.8478,,,109.5,-2.97
6003,01h 40m 03s,119.821,False,False,12.3662,136.7843,50.0143,-0.0143,-11.3357,-13.0999,61.079,125.4486,50.0,0.0,-11.2943,-13.0549,109.7867,114.1543,50.0148,-0.0148,-11.2594,-13.01,158.5176,102.8949,,,109.5,-2.97
6004,01h 40m 04s,119.844,False,False,12.3781,136.8314,50.0134,-0.0134,-11.3828,-13.1555,61.079,125.4486,50.0,0.0,-11.2943,-13.055,109.7867,114.1543,50.0155,-0.0155,-11.2123,-12.9545,158.5292,102.9419,,,109.5,-2.97
