tiempo_s,tiempo,posicion_norte,slow_cart,slow_end_tower,torre_0_x,torre_0_y,tramo_1_L_calculado,tramo_1_deform_m,tramo_1_desv_y,tramo_1_rumbo_deg,torre_1_x,torre_1_y,tramo_2_L_calculado,tramo_2_deform_m,tramo_2_desv_y,tramo_2_rumbo_deg,torre_2_x,torre_2_y,tramo_3_L_calculado,tramo_3_deform_m,tramo_3_desv_y,tramo_3_rumbo_deg,torre_3_x,torre_3_y,lat_e7,lon_e7,EΔd_mm,EΔrumbo_deg
603,00h 10m 03s,10.35,False,False,0.4921,14.6359,50.0074,-0.0074,-2.9147,-3.3414,50.4146,11.7212,50.0,0.0,-2.8281,-3.2425,100.3345,8.8931,50.0067,-0.0067,-2.7423,-3.1436,150.266,6.1508,,,39.3,0.94
604,00h 10m 04s,10.418,False,False,0.4948,14.6839,50.0069,-0.0069,-2.8761,-3.2971,50.4189,11.8078,50.0,0.0,-2.8277,-3.242,100.3389,8.9801,50.007,-0.007,-2.7801,-3.1869,150.2685,6.2001,,,38.3,0.94
605,00h 10m 05s,10.486,False,False,0.4975,14.7319,50.0073,-0.0073,-2.8375,-3.2528,50.4243,11.8945,50.0,0.0,-2.8273,-3.2416,100.3443,9.0671,50.0073,-0.0073,-2.818,-3.2304,150.2721,6.2491,,,36.2,0.94
606,00h 10m 06s,10.553,False,False,0.5009,14.7802,50.0075,-0.0075,-2.7991,-3.2088,50.43,11.981,50.0,0.0,-2.827,-3.2413,100.3501,9.154,50.0075,-0.0075,-2.8558,-3.2738,150.276,6.2982,,,33.8,1.09
607,00h 10m 07s,10.621,False,False,0.5035,14.8286,50.0084,-0.0084,-2.7613,-3.1653,50.4356,12.0673,50.0,0.0,-2.8268,-3.241,100.3556,9.2405,50.0084,-0.0084,-2.8933,-3.3168,150.2803,6.3472,,,31.5,1.09
608,00h 10m 08s,10.689,False,False,0.5059,14.8772,50.0081,-0.0081,-2.7233,-3.1217,50.4399,12.1539,50.0,0.0,-2.8266,-3.2408,100.3599,9.3273,50.0081,-0.0081,-2.9309,-3.36,150.282,6.3964,,,30.6,1.09
609,00h 10m 09s,10.756,False,False,0.5096,14.925,50.0078,-0.0078,-2.6846,-3.0773,50.4453,12.2404,50.0,0.0,-2.8262,-3.2403,100.3654,9.4142,50.0078,-0.0078,-2.9687,-3.4034,150.285,6.4455,,,28.5,1.09
610,00h 10m 10s,10.824,False,False,0.5111,14.9738,50.009,-0.009,-2.647,-3.0341,50.4499,12.3269,50.0,0.0,-2.826,-3.2401,100.37,9.5009,50.0089,-0.0089,-3.006,-3.4461,150.2885,6.4948,,,27.2,1.09
611,00h 10m 11s,10.849,False,False,0.515,15.0224,50.0076,-0.0076,-2.6956,-3.09,50.4499,12.3268,50.0,0.0,-2.8258,-3.2399,100.37,9.501,50.009,-0.009,-2.957,-3.3898,150.2915,6.544,,,27.2,1.09
612,00h 10m 12s,10.873,False,False,0.5169,15.071,50.0084,-0.0084,-2.7443,-3.1458,50.4499,12.3267,50.0,0.0,-2.8256,-3.2397,100.37,9.501,50.0086,-0.0086,-2.9079,-3.3336,150.294,6.5931,,,27.2,1.09
613,00h 10m 13s,10.897,False,False,0.5185,15.1193,50.0095,-0.0095,-2.7928,-3.2013,50.4499,12.3265,50.0,0.0,-2.8253,-3.2393,100.37,9.5012,50.0083,-0.0083,-2.8588,-3.2772,150.2966,6.6424,,,27.2,1.09
614,00h 10m 14s,10.922,False,False,0.5208,15.1671,50.0099,-0.0099,-2.8408,-3.2565,50.4499,12.3263,50.0,0.0,-2.8249,-3.2388,100.3701,9.5014,50.0079,-0.0079,-2.8099,-3.221,150.2989,6.6916,,,27.2,1.09
615,00h 10m 15s,10.946,False,False,0.5236,15.2152,50.0098,-0.0098,-2.8891,-3.3119,50.4499,12.3261,50.0,0.0,-2.8245,-3.2384,100.3701,9.5016,50.0084,-0.0084,-2.7609,-3.1648,150.3022,6.7407,,,27.2,1.09
616,00h 10m 16s,11.014,False,False,0.5265,15.2638,50.009,-0.009,-2.8512,-3.2684,50.4541,12.4126,50.0,0.0,-2.8243,-3.2381,100.3743,9.5884,50.009,-0.009,-2.7983,-3.2078,150.3049,6.79,,,26.3,1.09
617,00h 10m 17s,11.082,False,False,0.5286,15.3125,50.0097,-0.0097,-2.8131,-3.2246,50.4591,12.4994,50.0,0.0,-2.8241,-3.2379,100.3793,9.6753,50.0097,-0.0097,-2.8363,-3.2512,150.3086,6.839,,,24.6,1.01
618,00h 10m 18s,11.149,False,False,0.5311,15.3603,50.0098,-0.0098,-2.7743,-3.1801,50.4639,12.586,50.0,0.0,-2.8237,-3.2374,100.3841,9.7623,50.0098,-0.0098,-2.8742,-3.2947,150.3112,6.8882,,,23.2,1.01
619,00h 10m 19s,11.217,False,False,0.5345,15.4088,50.0095,-0.0095,-2.7362,-3.1364,50.469,12.6727,50.0,0.0,-2.8234,-3.2371,100.3893,9.8493,50.0094,-0.0094,-2.9117,-3.3379,150.3139,6.9375,,,21.4,1.01
620,00h 10m 20s,11.285,False,False,0.5372,15.457,50.0096,-0.0096,-2.6978,-3.0924,50.474,12.7592,50.0,0.0,-2.8231,-3.2367,100.3942,9.9362,50.0096,-0.0096,-2.9494,-3.3811,150.3167,6.9868,,,19.8,1.01
621,00h 10m 21s,11.353,False,False,0.5406,15.5058,50.0097,-0.0097,-2.66,-3.049,50.4795,12.8457,50.0,0.0,-2.823,-3.2366,100.3997,10.0228,50.0096,-0.0096,-2.9869,-3.4242,150.32,7.0358,,,17.6,1.01
622,00h 10m 22s,11.377,False,False,0.543,15.5542,50.0098,-0.0098,-2.7086,-3.1047,50.4795,12.8456,50.0,0.0,-2.8227,-3.2363,100.3997,10.0229,50.0094,-0.0094,-2.9379,-3.3679,150.3228,7.0849,,,17.6,1.01
623,00h 10m 23s,11.401,False,False,0.5457,15.6025,50.0098,-0.0098,-2.7571,-3.1604,50.4795,12.8454,50.0,0.0,-2.8224,-3.236,100.3997,10.023,50.0096,-0.0096,-2.8888,-3.3115,150.3259,7.1342,,,17.6,1.01
624,00h 10m 24s,11.426,False,False,0.5483,15.6505,50.0099,-0.0099,-2.8053,-3.2157,50.4794,12.8452,50.0,0.0,-2.822,-3.2355,100.3997,10.0232,50.0093,-0.0093,-2.8398,-3.2553,150.3283,7.1835,,,17.6,1.01
625,00h 10m 25s,11.45,False,False,0.551,15.6993,50.01,-0.01,-2.8541,-3.2717,50.4794,12.8452,50.0,0.0,-2.8219,-3.2353,100.3997,10.0233,50.0085,-0.0085,-2.7907,-3.199,150.3304,7.2326,,,17.6,1.01
626,00h 10m 26s,11.475,False,False,0.5537,15.7478,50.01,-0.01,-2.9027,-3.3275,50.4794,12.845,50.0,0.0,-2.8216,-3.235,100.3998,10.0234,50.0087,-0.0087,-2.7415,-3.1426,150.3332,7.2819,,,17.6,1.01
627,00h 10m 27s,11.542,False,False,0.5566,15.7959,50.0097,-0.0097,-2.8645,-3.2836,50.4841,12.9315,50.0,0.0,-2.8213,-3.2347,100.4045,10.1101,50.0097,-0.0097,-2.7793,-3.1859,150.3369,7.3308,,,16.2,1.01
628,00h 10m 28s,11.61,False,False,0.5599,15.8443,50.0091,-0.0091,-2.8261,-3.2396,50.4891,13.0182,50.0,0.0,-2.8211,-3.2345,100.4095,10.1971,50.0091,-0.0091,-2.8172,-3.2294,150.3392,7.3799,,,14.5,1.11
629,00h 10m 29s,11.678,False,False,0.5629,15.8927,50.0088,-0.0088,-2.788,-3.1959,50.494,13.1047,50.0,0.0,-2.8208,-3.2341,100.4143,10.2839,50.0088,-0.0088,-2.8547,-3.2724,150.3416,7.4292,,,13.0,1.11
630,00h 10m 30s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
631,00h 10m 31s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
632,00h 10m 32s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
633,00h 10m 33s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
634,00h 10m 34s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
635,00h 10m 35s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
636,00h 10m 36s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
637,00h 10m 37s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
638,00h 10m 38s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
639,00h 10m 39s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
640,00h 10m 40s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
641,00h 10m 41s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
642,00h 10m 42s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
643,00h 10m 43s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
644,00h 10m 44s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
645,00h 10m 45s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
646,00h 10m 46s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
647,00h 10m 47s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
648,00h 10m 48s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
649,00h 10m 49s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
650,00h 10m 50s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
651,00h 10m 51s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
652,00h 10m 52s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
653,00h 10m 53s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
654,00h 10m 54s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
655,00h 10m 55s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
656,00h 10m 56s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
657,00h 10m 57s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
658,00h 10m 58s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
659,00h 10m 59s,11.721,False,False,0.5629,15.8927,50.009,-0.009,-2.7015,-3.0967,50.4989,13.1912,50.0,0.0,-2.8208,-3.2341,100.4192,10.3704,50.0089,-0.0089,-2.9411,-3.3716,150.3416,7.4292,,,11.4,1.11
660,00h 11m 00s,11.745,False,False,0.5655,15.9414,50.009,-0.009,-2.7503,-3.1526,50.4989,13.1911,50.0,0.0,-2.8207,-3.234,100.4192,10.3704,50.008,-0.008,-2.892,-3.3153,150.3436,7.4785,,,11.4,1.11
661,00h 11m 01s,11.77,False,False,0.5677,15.9899,50.0096,-0.0096,-2.7989,-3.2084,50.4989,13.191,50.0,0.0,-2.8204,-3.2336,100.4193,10.3706,50.0077,-0.0077,-2.8428,-3.2589,150.3461,7.5278,,,11.4,1.11
662,00h 11m 02s,11.794,False,False,0.5706,16.0385,50.0094,-0.0094,-2.8477,-3.2643,50.4989,13.1909,50.0,0.0,-2.8202,-3.2334,100.4193,10.3707,50.0076,-0.0076,-2.7937,-3.2026,150.3487,7.5769,,,11.5,1.11
663,00h 11m 03s,11.819,False,False,0.5731,16.0863,50.0096,-0.0096,-2.8957,-3.3195,50.4988,13.1906,50.0,0.0,-2.8197,-3.2328,100.4193,10.3709,50.0074,-0.0074,-2.7446,-3.1462,150.3513,7.6263,,,11.5,1.11
664,00h 11m 04s,11.886,False,False,0.5759,16.1346,50.0082,-0.0082,-2.8573,-3.2755,50.5024,13.2773,50.0,0.0,-2.8193,-3.2324,100.4228,10.4579,50.0082,-0.0082,-2.7823,-3.1894,150.3536,7.6756,,,11.2,1.11
665,00h 11m 05s,11.954,False,False,0.5785,16.1827,50.0082,-0.0082,-2.8189,-3.2315,50.5072,13.3637,50.0,0.0,-2.8189,-3.2319,100.4277,10.5448,50.0082,-0.0082,-2.8198,-3.2324,150.3563,7.725,,,9.7,1.11
666,00h 11m 06s,12.022,False,False,0.5824,16.2305,50.0076,-0.0076,-2.7803,-3.1872,50.5127,13.4502,50.0,0.0,-2.8184,-3.2314,100.4332,10.6317,50.0076,-0.0076,-2.8574,-3.2757,150.3591,7.7743,,,7.6,1.11
667,00h 11m 07s,12.09,False,False,0.585,16.2789,50.0077,-0.0077,-2.7421,-3.1433,50.5174,13.5369,50.0,0.0,-2.8181,-3.2311,100.438,10.7187,50.0076,-0.0076,-2.8951,-3.3189,150.3617,7.8236,,,6.2,0.92
668,00h 11m 08s,12.157,False,False,0.5878,16.3268,50.0078,-0.0078,-2.7035,-3.099,50.5225,13.6233,50.0,0.0,-2.8177,-3.2305,100.443,10.8057,50.0077,-0.0077,-2.9327,-3.362,150.3647,7.873,,,4.5,0.92
669,00h 11m 09s,12.225,False,False,0.5902,16.3747,50.0076,-0.0076,-2.6648,-3.0546,50.5268,13.7099,50.0,0.0,-2.8172,-3.23,100.4473,10.8926,50.0075,-0.0075,-2.9705,-3.4054,150.3666,7.9221,,,3.5,0.92
670,00h 11m 10s,12.249,False,False,0.5931,16.4231,50.0073,-0.0073,-2.7134,-3.1104,50.5268,13.7097,50.0,0.0,-2.8169,-3.2297,100.4474,10.8928,50.0073,-0.0073,-2.9213,-3.349,150.3693,7.9715,,,3.5,0.92
671,00h 11m 11s,12.274,False,False,0.5963,16.4718,50.0068,-0.0068,-2.7622,-3.1664,50.5268,13.7096,50.0,0.0,-2.8167,-3.2294,100.4474,10.8929,50.0069,-0.0069,-2.872,-3.2925,150.3717,8.0209,,,3.5,0.92
672,00h 11m 12s,12.298,False,False,0.5995,16.5196,50.0062,-0.0062,-2.8102,-3.2215,50.5268,13.7094,50.0,0.0,-2.8163,-3.229,100.4474,10.8931,50.0064,-0.0064,-2.8232,-3.2364,150.374,8.0699,,,3.5,0.92
673,00h 11m 13s,12.322,False,False,0.601,16.568,50.0075,-0.0075,-2.8587,-3.2771,50.5267,13.7093,50.0,0.0,-2.8161,-3.2287,100.4474,10.8932,50.0068,-0.0068,-2.7743,-3.1803,150.3771,8.119,,,3.5,0.92
674,00h 11m 14s,12.347,False,False,0.6045,16.616,50.0068,-0.0068,-2.9069,-3.3325,50.5267,13.7091,50.0,0.0,-2.8157,-3.2283,100.4474,10.8934,50.0062,-0.0062,-2.7253,-3.1241,150.3793,8.1682,,,3.5,0.92
675,00h 11m 15s,12.414,False,False,0.6076,16.6643,50.0063,-0.0063,-2.8686,-3.2886,50.5315,13.7956,50.0,0.0,-2.8154,-3.2279,100.4522,10.9802,50.0063,-0.0063,-2.7629,-3.1673,150.3821,8.2174,,,2.0,0.92
676,00h 11m 16s,12.482,False,False,0.6103,16.7122,50.0065,-0.0065,-2.8304,-3.2447,50.5366,13.8819,50.0,0.0,-2.815,-3.2275,100.4573,11.0669,50.0065,-0.0065,-2.8004,-3.2103,150.3853,8.2664,,,0.2,0.92
677,00h 11m 17s,12.55,False,False,0.6125,16.7602,50.0067,-0.0067,-2.7917,-3.2003,50.5412,13.9685,50.0,0.0,-2.8146,-3.227,100.4619,11.1539,50.0067,-0.0067,-2.8382,-3.2537,150.388,8.3156,,,1.0,0.92
678,00h 11m 18s,12.617,False,False,0.6156,16.8085,50.007,-0.007,-2.7536,-3.1565,50.5467,14.0549,50.0,0.0,-2.8143,-3.2266,100.4675,11.2407,50.0069,-0.0069,-2.8758,-3.2967,150.3917,8.3649,,,3.2,1.04
679,00h 11m 19s,12.685,False,False,0.6192,16.8567,50.0067,-0.0067,-2.7152,-3.1125,50.5521,14.1415,50.0,0.0,-2.8139,-3.2263,100.4729,11.3275,50.0067,-0.0067,-2.9135,-3.34,150.3946,8.4141,,,5.3,1.04
680,00h 11m 20s,12.753,False,False,0.6216,16.9049,50.0068,-0.0068,-2.6768,-3.0685,50.5567,14.2281,50.0,0.0,-2.8137,-3.2259,100.4775,11.4144,50.0067,-0.0067,-2.9513,-3.3834,150.3971,8.4632,,,6.6,1.04
681,00h 11m 21s,12.82,False,False,0.6246,16.9531,50.0069,-0.0069,-2.6386,-3.0246,50.5618,14.3145,50.0,0.0,-2.8133,-3.2255,100.4826,11.5012,50.0069,-0.0069,-2.9888,-3.4265,150.4001,8.5124,,,8.4,1.04
682,00h 11m 22s,12.844,False,False,0.6275,17.0008,50.0065,-0.0065,-2.6865,-3.0796,50.5618,14.3143,50.0,0.0,-2.8129,-3.2251,100.4826,11.5014,50.0066,-0.0066,-2.94,-3.3705,150.4028,8.5614,,,8.4,1.04
683,00h 11m 23s,12.869,False,False,0.6298,17.0496,50.0069,-0.0069,-2.7354,-3.1356,50.5618,14.3142,50.0,0.0,-2.8128,-3.2249,100.4826,11.5014,50.0064,-0.0064,-2.8909,-3.3142,150.4054,8.6105,,,8.4,1.04
684,00h 11m 24s,12.893,False,False,0.6323,17.0983,50.0071,-0.0071,-2.7842,-3.1917,50.5618,14.3141,50.0,0.0,-2.8126,-3.2246,100.4827,11.5015,50.0068,-0.0068,-2.8417,-3.2576,150.4086,8.6599,,,8.4,1.04
685,00h 11m 25s,12.918,False,False,0.6348,17.1461,50.0073,-0.0073,-2.8322,-3.2467,50.5618,14.3139,50.0,0.0,-2.8122,-3.2242,100.4827,11.5017,50.007,-0.007,-2.7929,-3.2017,150.4116,8.7088,,,8.4,1.04
686,00h 11m 26s,12.942,False,False,0.6379,17.1945,50.0069,-0.0069,-2.8807,-3.3024,50.5618,14.3138,50.0,0.0,-2.8119,-3.2239,100.4827,11.5019,50.0073,-0.0073,-2.7439,-3.1454,150.4147,8.758,,,8.4,1.04
687,00h 11m 27s,13.01,False,False,0.64,17.2425,50.0073,-0.0073,-2.8421,-3.2581,50.5665,14.4004,50.0,0.0,-2.8115,-3.2235,100.4874,11.5889,50.0073,-0.0073,-2.7817,-3.1888,150.4172,8.8072,,,9.7,1.04
688,00h 11m 28s,13.077,False,False,0.6426,17.2907,50.0073,-0.0073,-2.8038,-3.2141,50.5712,14.4869,50.0,0.0,-2.8111,-3.223,100.4922,11.6758,50.0073,-0.0073,-2.8192,-3.2318,150.42,8.8566,,,11.2,1.04
689,00h 11m 29s,13.145,False,False,0.645,17.3391,50.0077,-0.0077,-2.7658,-3.1705,50.5761,14.5733,50.0,0.0,-2.8108,-3.2226,100.4971,11.7625,50.0076,-0.0076,-2.8566,-3.2747,150.423,8.9059,,,12.7,1.05
690,00h 11m 30s,13.188,False,False,0.645,17.3391,50.0078,-0.0078,-2.6794,-3.0714,50.581,14.6597,50.0,0.0,-2.8108,-3.2226,100.5019,11.8489,50.0078,-0.0078,-2.943,-3.3738,150.423,8.9059,,,14.3,1.05
691,00h 11m 31s,13.188,False,False,0.645,17.3391,50.0078,-0.0078,-2.6794,-3.0714,50.581,14.6597,50.0,0.0,-2.8108,-3.2226,100.5019,11.8489,50.0078,-0.0078,-2.943,-3.3738,150.423,8.9059,,,14.3,1.05
692,00h 11m 32s,13.188,False,False,0.645,17.3391,50.0078,-0.0078,-2.6794,-3.0714,50.581,14.6597,50.0,0.0,-2.8108,-3.2226,100.5019,11.8489,50.0078,-0.0078,-2.943,-3.3738,150.423,8.9059,,,14.3,1.05
693,00h 11m 33s,13.188,False,False,0.645,17.3391,50.0078,-0.0078,-2.6794,-3.0714,50.581,14.6597,50.0,0.0,-2.8108,-3.2226,100.5019,11.8489,50.0078,-0.0078,-2.943,-3.3738,150.423,8.9059,,,14.3,1.05
694,00h 11m 34s,13.188,False,False,0.645,17.3391,50.0078,-0.0078,-2.6794,-3.0714,50.581,14.6597,50.0,0.0,-2.8108,-3.2226,100.5019,11.8489,50.0078,-0.0078,-2.943,-3.3738,150.423,8.9059,,,14.3,1.05
695,00h 11m 35s,13.188,False,False,0.645,17.3391,50.0078,-0.0078,-2.6794,-3.0714,50.581,14.6597,50.0,0.0,-2.8108,-3.2226,100.5019,11.8489,50.0078,-0.0078,-2.943,-3.3738,150.423,8.9059,,,14.3,1.05
696,00h 11m 36s,13.188,False,False,0.645,17.3391,50.0078,-0.0078,-2.6794,-3.0714,50.581,14.6597,50.0,0.0,-2.8108,-3.2226,100.5019,11.8489,50.0078,-0.0078,-2.943,-3.3738,150.423,8.9059,,,14.3,1.05
697,00h 11m 37s,13.188,False,False,0.645,17.3391,50.0078,-0.0078,-2.6794,-3.0714,50.581,14.6597,50.0,0.0,-2.8108,-3.2226,100.5019,11.8489,50.0078,-0.0078,-2.943,-3.3738,150.423,8.9059,,,14.3,1.05
698,00h 11m 38s,13.188,False,False,0.645,17.3391,50.0078,-0.0078,-2.6794,-3.0714,50.581,14.6597,50.0,0.0,-2.8108,-3.2226,100.5019,11.8489,50.0078,-0.0078,-2.943,-3.3738,150.423,8.9059,,,14.3,1.05
699,00h 11m 39s,13.188,False,False,0.645,17.3391,50.0078,-0.0078,-2.6794,-3.0714,50.581,14.6597,50.0,0.0,-2.8108,-3.2226,100.5019,11.8489,50.0078,-0.0078,-2.943,-3.3738,150.423,8.9059,,,14.3,1.05
700,00h 11m 40s,13.188,False,False,0.645,17.3391,50.0078,-0.0078,-2.6794,-3.0714,50.581,14.6597,50.0,0.0,-2.8108,-3.2226,100.5019,11.8489,50.0078,-0.0078,-2.943,-3.3738,150.423,8.9059,,,14.3,1.05
701,00h 11m 41s,13.188,False,False,0.645,17.3391,50.0078,-0.0078,-2.6794,-3.0714,50.581,14.6597,50.0,0.0,-2.8108,-3.2226,100.5019,11.8489,50.0078,-0.0078,-2.943,-3.3738,150.423,8.9059,,,14.3,1.05
702,00h 11m 42s,13.188,False,False,0.645,17.3391,50.0078,-0.0078,-2.6794,-3.0714,50.581,14.6597,50.0,0.0,-2.8108,-3.2226,100.5019,11.8489,50.0078,-0.0078,-2.943,-3.3738,150.423,8.9059,,,14.3,1.05
703,00h 11m 43s,13.188,False,False,0.645,17.3391,50.0078,-0.0078,-2.6794,-3.0714,50.581,14.6597,50.0,0.0,-2.8108,-3.2226,100.5019,11.8489,50.0078,-0.0078,-2.943,-3.3738,150.423,8.9059,,,14.3,1.05
704,00h 11m 44s,13.188,False,False,0.645,17.3391,50.0078,-0.0078,-2.6794,-3.0714,50.581,14.6597,50.0,0.0,-2.8108,-3.2226,100.5019,11.8489,50.0078,-0.0078,-2.943,-3.3738,150.423,8.9059,,,14.3,1.05
705,00h 11m 45s,13.188,False,False,0.645,17.3391,50.0078,-0.0078,-2.6794,-3.0714,50.581,14.6597,50.0,0.0,-2.8108,-3.2226,100.5019,11.8489,50.0078,-0.0078,-2.943,-3.3738,150.423,8.9059,,,14.3,1.05
